"STAR_CODE":"Star":"distance":"EQUIVALENT TEMPERATURE":"MASS":"radius":"star luminosity":"Stellar Class"
2094:"Quiberas":499,087:3039:0,3:0,26:0,05:"M|4|V"
311:"Beta":414,343:3259:0,3:0,42:0,06:"M|3|V"
1730:"Mizar":58,318:2468:0,4:0,17:0,03:"M|6|V"
2257:"Schedar":119,763:2809:0,4:0,43:0,04:"M|6|V"
1240:"Jatznik":357,779:3764:0,6:0,75:0,48:"K|2|V"
1746:"Monroe":405,723:4180:0,5:0,84:0,35:"K|2|V"
1217:"Issaba":485,388:2852:0,2:0,67:0,08:"M|5|V"
2444:"Suzano":115,08:2589:0,3:0,14:NA:"M|2|V"
2663:"Várri":549,157:4094:0,5:0,94:0,24:"K|2|V"
1487:"Lhasa":188,792:2860:0,3:0,6:0,02:"M|4|V"
1812:"New Abilene":456,224:2782:0,2:0,13:0,03:"M|3|V"
2608:"Twycross":380,978:2959:0,2:0,68:0,05:"M|3|V"
3168:"Glory":1229,239:2560:0,4:0,54:0,01:"M|0|V"
1934:"Old Kentucky":141,7:NA:0,3:0,24:0,06:"M|2|V"
2685:"Victralla":442,245:2551:0,1:0,24:0,08:"M|7|V"
1399:"Korvitz":351,167:3421:0,4:0,5:0,03:"M|1|V"
1653:"Medzev":259,667:3989:0,8:0,82:0,21:"K|2|V"
1750:"Montour":479,145:2711:0,1:0,09:0,01:"M|3|V"
2687:"Vikindu":289,802:2802:0,2:0,42:0,08:"M|0|V"
1210:"Iron Land":454,214:2810:0,3:0,16:0,04:"M|6|V"
2514:"Tengil":318,66:2671:0,2:0,26:0,07:"M|4|V"
1122:"Hoff":266,707:4021:0,7:0,91:0,1:"K|5|V"
304:"Bentley":233,865:3214:0,2:0,56:0,06:"M|3|V"
285:"Beecher":190,516:5300:1:1,08:1,4:"G|2|V"
591:"Cooperland":626,985:2784:0,4:0,19:0,02:"M|5|V"
3077:"Beta Salandor":1334,29:5541:0,9:1,08:1,18:"G|2|V"
1308:"Kaus Australis":83,64:4027:0,7:0,91:0,21:"K|3|V"
2453:"Sylvan":423,158:2576:0,2:0,44:0,05:"M|6|V"
2159:"Roadside":412,643:3935:0,8:0,85:0,33:"K|7|V"
275:"Battaraigi":532,323:2915:0,2:0,56:0,03:"M|5|V"
2069:"Princton":414,151:2408:0,3:0,69:0,05:"M|4|V"
375:"Bougie":549,755:4538:0,6:0,84:0,47:"K|0|V"
144:"Annwyn":305,615:5496:1:1,03:0,84:"G|2|V"
1267:"Jubka":398,759:2677:0,2:0,25:0,05:"M|3|V"
1366:"Kiserian":399,641:4201:0,5:0,91:0,6:"K|2|V"
1551:"Machida":402,127:2623:0,3:0,12:0,03:"M|6|V"
222:"Avranches":340,42:5509:0,8:1,12:1,1:"G|2|V"
558:"Cilvituk":542,558:3716:0,6:0,76:0,56:"K|6|V"
371:"Borka":330,52:3010:0,2:0,42:0,04:"M|2|V"
2291:"Shaobuon":416,492:3027:0,1:0,3:0,08:"M|1|V"
2705:"Vosloorus":323,699:3475:0,3:0,3:0,04:"M|0|V"
477:"Carmacks":299,777:3037:0,1:0,35:0,04:"M|4|V"
1364:"Kirkvåg":323,62:3062:0,4:0,42:0,01:"M|0|V"
34:"Adrian":450,134:2611:0,4:0,44:0,05:"M|7|V"
2603:"Turkalia":304,931:2771:0,1:0,18:0,06:"M|2|V"
2702:"Vorarlberg":304,652:2611:0,4:0,46:0,05:"M|3|V"
195:"Aspropirgos":398,767:2960:0,2:0,35:0,08:"M|2|V"
2917:"Placida":504,699:2792:0,1:0,6:0,04:"M|4|V"
2244:"Sarpsborg":153,108:5568:1:0,97:1,34:"G|4|V"
615:"Coyle":659,147:2688:0,1:0,54:0,04:"M|1|V"
1706:"Millungera":291,661:4111:0,5:0,74:0,28:"K|6|V"
2635:"Uravan":274,551:3021:0,3:0,24:0,03:"M|3|V"
1151:"Humansville":553,836:3083:0,3:0,7:NA:"M|3|V"
2604:"Turko":248,574:2793:0,2:0,43:0,05:"M|3|V"
589:"Constance":440,558:2934:0,3:0,18:0,04:"M|3|V"
403:"Bromhead":409,885:3717:0,7:0,95:0,19:"K|7|V"
984:"Goth Khakar":412,712:3238:0,3:0,6:0,07:"M|0|V"
185:"Arundel":607,453:2523:0,2:0,7:0,07:"M|5|V"
2597:"Tsukude":121,063:2474:0,3:0,31:0,07:"M|2|V"
3048:"Doggerbank":1033,575:3872:0,6:0,77:0,55:"K|7|V"
2138:"Renfield":444,983:3704:0,7:0,73:0,14:"K|2|V"
2026:"Pietermaritzburg":347,665:4033:0,5:0,87:0,4:"K|6|V"
1972:"Palladix":475,111:2525:0,2:NA:0,04:"M|1|V"
1265:"Joyz":468,364:3005:0,3:0,36:0,03:"M|2|V"
1578:"Manapire":304,311:5746:1:1,05:0,96:"G|2|V"
2813:"Zambezi":431,563:3942:0,8:0,82:0,49:"K|6|V"
1081:"Helbrent":427,121:NA:0,2:0,31:0,03:"M|5|V"
2203:"Sadalbari":144,287:2502:0,4:0,11:0,08:"M|5|V"
2025:"Pierce":462,658:2833:0,4:0,31:0,08:"M|5|V"
1271:"Junior":399,621:2404:0,2:NA:0,02:"M|2|V"
3059:"Rim Worlds Republic Outpost #27":874,736:5244:0,8:1,07:1,2:"G|2|V"
2380:"Soul":469,4:4068:0,5:0,83:0,52:"K|0|V"
701:"Devin":351,772:2793:0,3:0,52:0,02:"M|5|V"
179:"Armington":518,984:3260:0,2:0,31:0,05:"M|3|V"
183:"Arromanches":432,784:5580:0,9:1,06:0,87:"G|4|V"
33:"Adrar":409,256:2666:0,3:0,23:0,04:"M|1|V"
951:"Gibraltar":385,851:2898:0,2:0,5:0,03:"M|2|V"
1181:"Illiushin":450,474:2507:0,4:0,08:0,04:"M|4|V"
1493:"Lindsay":406,414:2543:0,4:0,6:0,02:"M|5|V"
435:"Calchedon":379,296:2559:0,4:0,13:0,06:"M|2|V"
2984:"Braunschweig":1093,747:2562:0,3:0,09:0,06:"M|3|V"
2096:"Quimberton":368,905:2996:0,4:0,62:0,05:"M|3|V"
1036:"Halesowen":254,35:3214:0,4:0,52:0,03:"M|2|V"
1104:"Hesperus":132,143:3926:0,7:0,81:0,45:"K|2|V"
3114:"Knechee":1888,354:3123:0,1:0,26:0,03:"M|2|V"
2929:"Albion":1792,847:2955:0,3:0,32:0,01:"M|4|V"
2485:"Tantallon":488,941:4431:0,5:0,75:0,29:"K|3|V"
1673:"Menion":436,558:2650:0,1:0,44:0,05:"M|5|V"
2948:"Huntress":1758,559:4629:0,7:0,84:0,59:"K|3|V"
2686:"Vihtijarvi":383,541:2464:0,2:0,18:NA:"M|0|V"
2341:"Simone":541,312:2897:0,1:0,3:NA:"M|3|V"
2614:"Ueda":208,408:2901:0,2:0,48:0,06:"M|1|V"
1891:"Norman's World":483,994:2625:0,4:0,43:0,04:"M|7|V"
2500:"Taurus":435,328:2956:0,4:0,58:0,01:"M|5|V"
1417:"Krung Thep":438,224:3744:0,7:0,82:0,4:"K|5|V"
1664:"Mejicanos":506,009:2522:0,2:0,09:0,03:"M|3|V"
1714:"Minette":484,203:3117:0,3:0,18:0,06:"M|2|V"
482:"Carnwath":103,787:5591:1:1,01:1,37:"G|2|V"
2136:"Remshield":170,49:4051:0,5:0,77:0,47:"K|5|V"
2412:"Stettin":451,621:NA:0,8:1,13:0,6:"G|3|V"
1886:"Noh-wan Hohm":236,324:4008:0,7:0,91:0,14:"K|0|V"
1220:"Ito":275,684:2670:0,2:0,5:0,06:"M|4|V"
2540:"Thurrock":389,33:2895:0,1:0,45:0,01:"M|4|V"
1214:"Isfahan":488,312:2418:0,1:NA:0,03:"M|3|V"
29:"Adhafera":117,08:2580:0,3:0,62:0,01:"M|6|V"
317:"Bethonolog":404,338:2651:0,3:0,37:0,05:"M|7|V"
2329:"Sidon":500,214:2428:0,3:0,4:0,01:"M|8|V"
2959:"Shadow":1749,943:4145:0,8:0,84:0,57:"K|4|V"
1146:"Huaide":473,488:3725:0,6:0,78:0,12:"K|7|V"
309:"Bernardo":96,943:3496:0,2:0,58:0,03:"M|1|V"
2157:"Rio":99,618:2586:0,1:0,27:0,08:"M|6|V"
2833:"Zempoatlepetl":253,688:3960:0,5:0,78:0,19:"K|7|V"
291:"Belamor":300,235:5228:0,9:0,97:1,5:"G|4|V"
2599:"Tuat":312,074:2824:0,3:0,6:0,03:"M|6|V"
1105:"Hexare":235,219:3722:0,5:0,75:0,52:"K|3|V"
2875:"Paulinus":544,507:2479:0,3:0,25:0,02:"M|8|V"
1526:"Loysville":433,08:3158:0,1:0,7:0,01:"M|0|V"
342:"Blandou":305,857:2895:0,4:0,67:NA:"M|3|V"
1831:"New Gascony":712,261:5430:0,8:1,02:1,05:"G|4|V"
1177:"Iknogoro":253,443:2843:0,4:0,14:NA:"M|5|V"
1743:"Monhegan":217,623:2660:0,3:0,36:0,02:"M|7|V"
907:"Fujidera":238,152:3076:0,1:0,5:0,04:"M|3|V"
1277:"Kaifeng":168,386:2735:0,4:NA:0,06:"M|5|V"
2280:"Senorbi":376,698:3823:0,6:0,71:0,5:"K|7|V"
3139:"Trondheim":780,505:4139:0,5:0,94:0,09:"K|6|V"
2457:"Synsstad":512,745:3011:0,4:0,45:0,04:"M|4|V"
3160:"Fairuza":507,043:3809:0,6:0,87:0,39:"K|2|V"
1395:"Konstance":98,458:2607:0,3:0,08:0,05:"M|7|V"
71:"Algot":119,228:3098:0,4:0,65:0,01:"M|2|V"
1063:"Harvest":380,381:2660:0,1:0,68:0,08:"M|3|V"
592:"Coopertown":546,037:4124:0,7:0,74:0,39:"K|3|V"
1094:"Herat":272,99:2686:0,4:0,3:0,03:"M|5|V"
537:"Chiavenna":390,641:2528:0,4:0,51:0,05:"M|3|V"
401:"Brockway":417,507:4843:0,6:0,81:0,17:"K|2|V"
559:"Cimeron":372,243:2443:0,1:0,57:0,07:"M|2|V"
3131:"Carcri":710,395:2484:0,3:0,6:0,05:"M|1|V"
2657:"Vangburg":669,876:2951:0,4:0,2:0,06:"M|1|V"
491:"Cassias":327,554:4206:0,5:0,75:0,27:"K|4|V"
303:"Bensinger":462,834:NA:0,9:1,09:1,47:"G|2|V"
2778:"Wright":292,038:2884:0,3:0,4:0,08:"M|4|V"
180:"Armstrong":488,465:2435:0,4:0,56:0,02:"M|0|V"
3004:"Stettin":1247,706:2948:0,1:0,56:0,04:"M|2|V"
2897:"Dormandaine":473,168:2470:0,1:0,55:0,05:"M|2|V"
1344:"Kiamba":250,143:3404:0,2:0,25:0,05:"M|1|V"
6:"Abbeville":607,212:2729:0,3:0,13:0,05:"M|2|V"
2129:"Regulus":235,654:2518:0,4:0,35:0,06:"M|2|V"
2326:"Sialkot":542,589:2966:0,3:0,45:0,07:"M|2|V"
3106:"Beehive Cluster":816,864:2534:0,4:0,45:0,02:"M|5|V"
2543:"Tiflis":404,578:2481:0,3:0,65:0,07:"M|1|V"
2031:"Pinard":426,467:2941:0,1:0,4:0,03:"M|3|V"
2363:"Smolnik":276,531:2626:0,3:0,51:0,08:"M|0|V"
1088:"Hellos Minor":259,14:2903:0,3:0,44:NA:"M|4|V"
2127:"Redondo":502,369:3925:0,5:0,95:0,3:"K|7|V"
1788:"Naikongzu":638,757:2567:0,4:0,5:0,06:"M|2|V"
1987:"Paris":197,591:2520:0,2:0,23:0,06:"M|2|V"
161:"Aquavita":302,529:4516:0,7:0,81:0,26:"K|3|V"
1462:"Last Frontier":396,168:3155:0,1:0,45:0,02:"M|2|V"
5:"Abbadiyah":402,356:4502:0,6:0,79:0,25:"K|2|V"
1428:"Kuzuu":70,486:2579:0,1:0,54:0,03:"M|5|V"
2694:"Virentofta":446,876:3984:0,8:0,95:0,21:"K|7|V"
2197:"Saaremaa":194,994:3061:0,2:0,16:0,06:"M|3|V"
77:"Alktral":766,482:3775:0,7:0,79:0,54:"K|5|V"
896:"Fortymile":288,82:2876:0,1:0,67:0,07:"M|1|V"
13:"Abushiri":422,123:2436:0,2:0,24:0,03:"M|2|V"
1468:"Laurieston":141,779:2610:0,3:0,45:0,03:"M|7|V"
2486:"Tantara":272,425:2871:0,2:0,66:0,06:"M|4|V"
2437:"Sun Prairie":326,464:3730:0,8:0,72:0,46:"K|2|V"
1120:"Hódmezovásárhely":240,135:4431:0,7:0,86:0,27:"K|2|V"
1163:"Hyner":386,358:3958:0,8:0,91:0,19:"K|5|V"
418:"Burnt Rock":380,265:2442:0,4:0,45:0,01:"M|7|V"
928:"Gambarare":447,755:2815:0,3:0,54:0,02:"M|3|V"
2602:"Turinge":187,538:2661:0,1:0,31:0,07:"M|5|V"
2349:"Skaslien":292,371:2845:0,3:0,17:0,03:"M|2|V"
2735:"Weekapaug":249,877:2418:0,1:0,24:0,03:"M|8|V"
2277:"Sendai":177,645:2805:0,2:0,36:0,04:"M|2|V"
1807:"Nekkar":134,329:2956:0,3:0,41:0,07:"M|4|V"
2910:"Manaringaine":518,937:5626:1:1,06:1,45:"G|2|V"
2210:"Sakhalin":154,566:2403:0,3:0,43:0,05:"M|4|V"
2653:"Valois":612,48:2679:0,3:0,36:0,04:"M|5|V"
2028:"Pilkhua":208,949:2810:0,1:0,59:0,06:"M|2|V"
1883:"Nobel":457,957:4326:0,6:0,93:0,45:"K|2|V"
923:"Gallery":225,874:5418:0,8:1,02:0,95:"G|2|V"
1414:"Krimari":468,344:2470:0,1:0,35:NA:"M|5|V"
2371:"Solaris":122,518:3919:0,5:0,77:0,15:"K|7|V"
2879:"Thadora's Land":452,092:2453:0,1:0,12:0,03:"M|5|V"
72:"Alhena":83,739:2476:0,2:0,2:0,07:"M|6|V"
674:"Decus":255,495:5092:0,6:0,73:0,5:"K|0|V"
1694:"Miaplacidus":84,576:2514:0,2:0,55:0,06:"M|5|V"
1792:"Naka Pabni":477,362:3748:0,7:0,72:0,45:"K|7|V"
698:"Detroit":452,956:2427:0,1:0,54:0,03:"M|3|V"
2877:"Stafford":522,429:3096:0,2:0,43:0,06:"M|2|V"
2183:"Royal":226,948:2491:0,3:NA:0,03:"M|4|V"
823:"Espia":390,061:5664:0,8:1,13:0,88:"G|2|V"
2074:"Promised Land":312,796:NA:0,1:0,27:0,04:"M|5|V"
2420:"Stratford":527,715:5524:0,8:1,07:1,07:"G|4|V"
205:"Atsugi":303,437:NA:0,3:0,22:0,01:"M|2|V"
243:"Balkan":91,155:2965:0,3:0,37:0,03:"M|1|V"
1621:"Masterson":185,794:2799:0,2:0,61:0,06:"M|4|V"
255:"Banori":509,596:3915:0,7:0,77:0,23:"K|5|V"
1100:"Herotitus":434,101:5575:1:1,01:NA:"G|2|V"
716:"Dì-fang":297,626:2826:0,4:0,68:0,05:"M|1|V"
2004:"Pec":273,978:3162:0,2:0,2:0,06:"M|1|V"
2595:"Tsingtao":181,059:3226:0,1:0,5:0,01:"M|2|V"
1084:"Heliat":501,374:4243:0,6:0,76:0,13:"K|0|V"
544:"Chirikof":408,982:3618:0,2:0,42:0,01:"M|0|V"
1604:"Marcus":60,959:3227:0,3:0,13:0,07:"M|3|V"
67:"Algate":497,709:2406:0,3:0,34:0,05:"M|0|V"
258:"Barcelona":459,609:3283:0,1:0,11:0,03:"M|2|V"
2536:"Thraxa":496,608:3971:0,8:0,8:0,31:"K|5|V"
177:"Arluna":436,74:3128:0,4:0,3:0,04:"M|3|V"
2355:"Skvorec":345,985:3770:0,5:0,76:0,2:"K|4|V"
1611:"Marisura":481,775:2938:0,4:0,56:0,02:"M|3|V"
2335:"Sikkim":468,619:NA:0,5:0,87:0,26:"K|5|V"
927:"Galuzzo":251,434:2532:0,3:0,39:0,01:"M|8|V"
2392:"St. John":401,099:2618:0,4:0,5:0,01:"M|3|V"
1569:"Malacca":516,353:4580:0,6:0,77:0,38:"K|2|V"
943:"Gei-Fu":207,247:4114:0,8:NA:0,58:"K|6|V"
2867:"Lindassa":521,901:2752:0,3:0,49:0,02:"M|4|V"
1717:"Miquelon":414,989:2840:0,2:0,66:0,02:"M|4|V"
1957:"Otisberg":502,292:2702:0,3:0,61:0,03:"M|5|V"
2659:"Vanra":170,201:2456:0,4:0,51:0,05:"M|5|V"
57:"Alcor":80,104:2726:0,3:0,56:0,03:"M|3|V"
193:"Ashkum":150,856:3233:0,4:0,53:0,06:"M|0|V"
2071:"Prix":330,533:3861:0,7:0,77:0,17:"K|2|V"
2717:"Wantorill":314,683:2425:0,1:0,35:0,05:"M|1|V"
83:"Almunge":429,394:2515:0,4:0,29:0,01:"M|7|V"
2328:"Sichuan":114,02:2593:0,2:0,51:0,05:"M|2|V"
965:"Glengarry":108,729:4111:0,8:0,89:0,26:"K|5|V"
1415:"Krin":221,404:4537:0,5:0,86:0,28:"K|0|V"
2445:"Svalstad":525,709:3749:0,8:0,81:0,38:"K|3|V"
978:"Gomeisa":136,272:2480:0,3:0,13:0,07:"M|3|V"
563:"Claxton":264,639:5341:1:1,13:0,97:"G|2|V"
933:"Gandy's Luck":266,94:2668:0,4:0,12:0,06:"M|3|V"
1816:"New Avalon":288,627:2763:0,1:0,58:0,04:"M|5|V"
1936:"Oli":203,745:2583:0,3:0,09:0,04:"M|1|V"
3037:"Transfer Station J239H2":635,105:2899:0,3:0,59:0,07:"M|1|V"
2093:"Quentin":47,634:2724:0,1:NA:0,07:"M|4|V"
3166:"Wheeler":534,459:5253:1:1,07:0,77:"G|5|V"
2759:"Wiltshire":461,938:2544:0,3:0,69:0,02:"M|4|V"
2295:"Shasta":241,161:2733:0,1:0,36:0,07:"M|5|V"
1008:"Grootfontein":143,209:3228:0,3:0,66:0,06:"M|2|V"
2491:"Tarazed":281,331:2736:0,4:0,15:0,04:"M|0|V"
1496:"Linneus":450,357:2556:0,1:0,47:0,06:"M|4|V"
1015:"Guangzho":305,802:2518:0,1:0,7:0,06:"M|3|V"
2838:"Ziliang":272,922:4153:0,5:0,93:0,53:"K|2|V"
1651:"Medellin":404,692:4755:0,6:0,89:0,09:"K|2|V"
1993:"Pasig":371,41:2694:0,4:0,65:0,07:"M|2|V"
2422:"Streator":265,155:3396:0,1:0,65:0,03:"M|2|V"
3153:"Cassilda":419,242:3882:0,8:0,9:0,32:"K|5|V"
2154:"Ridgebrook":377,737:5394:0,8:1,14:0,7:"G|5|V"
2902:"Fronc":517,355:3986:0,7:0,84:0,34:"K|2|V"
518:"Chandler":212,535:5508:0,8:1,01:0,72:"G|2|V"
265:"Baryshevo":422,225:2469:0,3:0,22:0,01:"M|6|V"
1683:"Merlin":402,312:2473:0,4:0,27:0,06:"M|2|V"
2708:"Waddesdon":134,832:4513:0,6:0,89:0,54:"K|2|V"
1787:"Nahoni":316,006:2730:0,2:0,1:0,05:"M|2|V"
1023:"Gustrell":471,382:3816:0,5:0,76:0,54:"K|5|V"
61:"Aldrecht":174,724:5405:0,8:1,06:1,25:"G|2|V"
1401:"Koskenkorva":520,55:2426:0,4:0,18:0,03:"M|6|V"
2161:"Robsart":380,705:4272:0,6:0,82:0,55:"K|3|V"
1192:"Inchicore":362,448:5439:1:1,12:1,12:"G|4|V"
2745:"Werfer":417,917:2703:0,2:0,52:0,06:"M|1|V"
1442:"Lackland":573,445:2583:0,1:0,14:0,05:"M|6|V"
2913:"Micros":564,446:3878:0,5:0,91:0,32:"K|3|V"
1357:"Kinkaid":457,257:2679:0,4:0,58:0,06:"M|3|V"
1723:"Mississauga":370,667:2953:0,3:0,1:0,01:"M|5|V"
1371:"Kiyev":193,019:2506:0,2:0,34:0,07:"M|8|V"
287:"Beid":273,758:2899:0,4:0,22:0,04:"M|5|V"
2114:"Ramgarh":451,79:2639:0,3:0,1:0,07:"M|4|V"
141:"Ankolika":310,039:3821:0,7:0,73:0,17:"K|6|V"
2395:"Staffin":207,096:2585:0,2:0,07:0,05:"M|6|V"
2652:"Valmiera":230,514:2454:0,1:0,4:0,02:"M|8|V"
1056:"Harloc":228,315:2552:0,1:0,12:0,04:"M|4|V"
126:"Ancha":83,676:2603:0,3:0,61:0,03:"M|7|V"
1229:"Jacson":363,683:2743:0,4:0,48:0,08:"M|4|V"
2066:"Preston":234,936:3214:0,4:0,52:0,07:"M|2|V"
1349:"Kilarney":334,515:4174:0,6:0,73:0,2:"K|6|V"
2301:"Shensi":107,011:3127:0,1:0,25:0,06:"M|0|V"
2407:"Stellaris":318,335:2735:0,3:0,19:0,02:"M|6|V"
616:"Cranston":397,625:5584:1:1,03:1:"G|4|V"
2724:"Wasat":58,11:4131:0,6:0,74:0,27:"K|2|V"
1373:"Klamriz":206,093:4637:0,8:0,89:0,49:"K|2|V"
1689:"Merton":411,152:3109:0,3:0,51:0,04:"M|3|V"
360:"Bonaire":106,001:3344:0,2:0,15:NA:"M|1|V"
1256:"Johnson":588,568:2560:0,4:0,58:0,06:"M|2|V"
2551:"Tintavel":262,893:3796:0,6:0,86:0,17:"K|7|V"
69:"Algol":93,819:NA:0,2:0,18:0,05:"M|1|V"
1920:"Odawara":355,238:3777:0,8:0,73:0,29:"K|3|V"
895:"Fort Loudon":211,565:2855:0,3:NA:0,02:"M|4|V"
783:"Elba":516,187:2401:0,4:0,39:0,05:"M|8|V"
2064:"Pressville":645,184:2590:0,1:0,23:0,04:"M|7|V"
411:"Bryceland":418,23:2916:0,3:0,67:0,08:"M|0|V"
3000:"Lübeck":1078,732:4064:0,5:0,95:0,59:"K|2|V"
2425:"Styk":106,211:3902:0,6:0,79:0,24:"K|2|V"
872:"Finmark":524,52:4788:0,8:0,83:0,3:"K|2|V"
2573:"Tovetin":427,842:2525:0,3:0,2:0,06:"M|4|V"
1665:"Melcher":369,315:2652:0,4:0,27:0,06:"M|3|V"
2740:"Weistheimer":574,024:NA:0,8:1,05:1,08:"G|4|V"
1307:"Kaumberg":413,871:NA:0,3:0,43:0,08:"M|0|V"
1623:"Matamoras":430,949:3435:0,4:0,31:0,02:"M|1|V"
2473:"Tallmadge":279,21:5466:0,8:0,98:0,81:"G|2|V"
899:"Frazer":357,633:2546:0,4:0,1:NA:"M|4|V"
2801:"Yongd":329,086:2511:0,4:NA:0,03:"M|5|V"
1040:"Hall":46,401:NA:0,3:0,65:0,06:"M|3|V"
3170:"Hallelujah":1177,918:5731:0,8:1:0,68:"G|2|V"
424:"Bye's Ship":553,795:3300:0,4:0,1:0,08:"M|0|V"
962:"Glabach":456,417:2600:0,4:0,64:0,03:"M|3|V"
2831:"Zelmag":481,861:2551:0,3:0,64:0,04:"M|3|V"
1558:"Maderas":365,382:3211:0,1:0,63:0,07:"M|3|V"
2662:"Vargtass":523,983:2489:0,1:0,69:0,04:"M|2|V"
1184:"Ilmar":177,381:3124:0,3:0,5:0,03:"M|2|V"
1391:"Kolovraty":443,485:2633:0,1:NA:NA:"M|7|V"
2667:"Vega":106,677:4795:0,6:0,9:0,47:"K|2|V"
1802:"Nathan":83,274:3988:0,6:0,95:0,08:"K|6|V"
2262:"Schmitt":527,197:4198:0,7:0,94:0,45:"K|5|V"
2270:"Second Try":120,802:2956:0,3:0,15:0,04:"M|5|V"
710:"Dickinson":184,937:2805:0,1:0,29:0,06:"M|3|V"
1703:"Milligan":476,671:3341:0,2:0,48:0,07:"M|1|V"
1854:"New Syrtis":376,217:3498:0,1:0,37:0,08:"M|0|V"
1577:"Mallory's World":111,558:2761:0,3:0,66:0,07:"M|3|V"
259:"Barlaston":293,832:3204:0,3:0,59:0,02:"M|2|V"
1144:"Hrafn":660,835:2546:0,1:0,65:0,05:"M|5|V"
2214:"Salardion":396,437:4372:0,8:0,89:0,26:"K|2|V"
385:"Braunton":270,161:2528:0,4:0,5:0,08:"M|5|V"
1682:"Merdal":401,368:2999:0,3:0,2:0,05:"M|1|V"
1053:"Harbin":223,956:4242:0,5:0,96:0,39:"K|5|V"
3049:"Dorian's Tears":1201,703:3252:0,4:0,65:0,03:"M|3|V"
2191:"Rushaven":518,464:2418:0,3:0,55:0,05:"M|1|V"
1209:"Irian":73,114:5524:0,8:1,13:1,33:"G|4|V"
793:"Ellijay":334,123:2565:0,2:0,46:0,05:"M|6|V"
487:"Carver":21,423:2779:0,2:0,5:0,06:"M|2|V"
1360:"Kirei Na Niwa":332,215:3515:0,2:0,26:0,04:"M|1|V"
2133:"Reisterstown":349,102:3153:0,4:0,36:0,06:"M|2|V"
1321:"Kek":185,746:2645:0,4:0,69:0,02:"M|3|V"
2886:"Cadiz":536,139:2976:0,2:0,58:0,06:"M|3|V"
1939:"Oliver":32,57:2782:0,1:0,36:0,01:"M|5|V"
913:"Gabenstad":530,542:4699:0,5:0,77:0,24:"K|2|V"
776:"Eigerland":602,061:2691:0,2:0,14:0,03:"M|1|V"
2209:"Sakai":233,195:2659:0,2:0,28:0,02:"M|1|V"
1850:"New Sarna":152,313:2821:0,3:0,51:0,03:"M|2|V"
934:"Gangtok":491,293:2794:0,3:0,5:0,02:"M|5|V"
3002:"Novgorod":1209,539:2893:0,2:0,2:0,07:"M|2|V"
1430:"Kwamashu":269,938:3774:0,5:0,82:0,28:"K|6|V"
819:"Errai":52,627:3182:0,4:0,4:0,06:"M|0|V"
1447:"Lamon":136,449:3704:0,5:0,8:0,37:"K|3|V"
2722:"Warren":443,414:3149:0,1:0,43:0,06:"M|0|V"
719:"Dindatari":466,713:2709:0,2:0,32:0,03:"M|4|V"
860:"Ferihegy":422,235:2800:0,4:0,25:0,03:"M|6|V"
813:"Epsilon Eridani":28,075:4573:0,7:0,78:0,53:"K|3|V"
3045:"Argondale":1104,532:3734:0,7:0,76:0,12:"K|5|V"
2447:"Svelvik":411,832:5429:0,8:1,06:0,64:"G|2|V"
2287:"Sevon":484,114:2717:0,1:0,45:0,07:"M|5|V"
2248:"Saumur":384,058:5440:1:1:1,32:"G|4|V"
2529:"Thermopolis":223,109:3805:0,7:0,77:0,09:"K|7|V"
323:"Bicester":272,122:2960:0,4:0,61:0,01:"M|3|V"
1211:"Irurzun":210,953:4161:0,6:0,73:0,46:"K|2|V"
2817:"Zaniah":102,889:2644:0,2:0,55:0,08:"M|4|V"
989:"Graham":25,717:4170:0,6:0,75:0,2:"K|2|V"
2324:"Shuen Wan":222,43:2687:0,1:NA:0,04:"M|2|V"
2417:"Storfors":371,449:2754:0,2:0,58:0,03:"M|3|V"
511:"Chaffee":126,066:3917:0,6:0,91:0,4:"K|6|V"
2845:"Zollikofen":34,823:3734:0,8:0,78:0,12:"K|0|V"
2072:"Procyon":12,159:2417:0,4:0,67:0,01:"M|8|V"
368:"Bordon":71,374:5039:0,7:0,86:0,1:"K|0|V"
1073:"Heart Fjord":244,272:4025:0,5:0,71:0,59:"K|6|V"
3121:"Rim Worlds Republic Outpost #11":1635,14:2841:0,2:0,47:0,06:"M|2|V"
980:"Gorfynt":541,875:2939:0,1:0,36:0,02:"M|2|V"
1409:"Kowloon":469,383:3842:0,7:0,81:0,56:"K|2|V"
1093:"Hephzibah":487,236:4132:0,8:0,88:0,36:"K|6|V"
2957:"Priori":1807,905:3530:0,4:0,25:0,04:"M|1|V"
495:"Catroxx":97,864:2788:0,4:0,37:0,03:"M|5|V"
2915:"Orkney":550,436:2517:0,3:0,55:0,06:"M|1|V"
509:"Cerulean":420,623:3088:0,2:0,59:0,08:"M|4|V"
2925:"The Rock":507,196:3297:0,2:0,5:0,08:"M|2|V"
1070:"Hazeldean":441,447:2900:0,3:0,23:0,05:"M|0|V"
1007:"Gronholt":534,209:2960:0,2:0,32:0,06:"M|2|V"
3074:"Tadjoura":1010,802:5513:0,9:1,15:0,94:"G|2|V"
1839:"New Macao":144,856:2849:0,1:0,54:0,02:"M|2|V"
82:"Almach":118,119:4565:0,7:0,87:0,2:"K|3|V"
300:"Benet":269,224:2534:0,4:0,25:NA:"M|8|V"
656:"Danais":153,487:3910:0,8:0,85:0,48:"K|3|V"
1216:"Islamabad":409,89:2866:0,2:0,09:0,07:"M|3|V"
